RegionID,SizeRank,RegionName,RegionType,State Name,31-08-2018,30-09-2018,31-10-2018,30-11-2018,31-12-2018,31-01-2019,28-02-2019,31-03-2019,30-04-2019,31-05-2019,30-06-2019,31-07-2019,31-08-2019,30-09-2019,31-10-2019,30-11-2019,31-12-2019,31-01-2020,29-02-2020,31-03-2020,30-04-2020,31-05-2020,30-06-2020,31-07-2020,31-08-2020,30-09-2020,31-10-2020,30-11-2020,31-12-2020,31-01-2021,28-02-2021,31-03-2021,30-04-2021,31-05-2021,30-06-2021,31-07-2021,31-08-2021,30-09-2021,31-10-2021,30-11-2021,31-12-2021,31-01-2022,28-02-2022,31-03-2022,30-04-2022,31-05-2022,30-06-2022,31-07-2022,31-08-2022,30-09-2022,31-10-2022,30-11-2022,31-12-2022,31-01-2023,28-02-2023
394323,186,"Amarillo, TX",msa,Alabama,157354,159688,161890,162335,161866,166277,168795,168979,164982,164552,165492,169709,167913,167753,167108,172396,175159,173839,171542,169708,172866,177986,184854,188304,191006,190789,193716,199558,200109,200214,199298,204572,209985,212434,215494,215425,212513,212228,212025,211808,208539,206286,210889,212480,222542,221397,228020,229980,234398,226744,221705,218485,228652,230334,230615
395171,188,"Tuscaloosa, AL",msa,Texas,166759,169461,176253,175668,175472,172635,173158,173071,175054,180872,179812,178529,174993,181634,187125,190612,189265,187755,188160,189970,193789,196941,196905,198209,200539,206469,206723,205762,204218,206273,213359,215377,221894,219975,225392,224388,227070,223459,225740,225054,224592,216751,220053,223099,232110,230091,237156,242901,245395,240957,231645,231785,230421,230474,230255
394483,189,"College Station, TX",msa,Michigan,231141,233607,247809,238307,233044,216609,220229,220490,224611,223890,231305,232423,236813,228035,236427,230822,237740,236678,237529,231140,230687,235844,237545,232687,231775,228458,227509,232090,241224,243781,240503,243808,251794,257582,260540,261325,267253,266195,266126,268116,266552,271591,267684,278877,292767,307013,308460,304419,311091,313608,315466,309765,306214,297062,302666
394732,190,"Kalamazoo, MI",msa,Virginia,156462,156846,155442,154774,155780,151565,154722,155353,160530,160656,160561,165063,167287,168616,172120,173379,174027,169825,168928,166166,170200,171807,174178,176281,178501,187300,189907,194934,198081,193409,189924,186916,193449,196143,200024,200899,204608,207010,211746,211793,213420,209560,206597,205690,204653,217155,220689,229252,225769,222162,226641,225722,221727,216072,213834
394811,191,"Lynchburg, VA",msa,West Virginia,177511,172218,173416,170718,174313,174433,176416,178457,182897,181490,184219,180347,182424,178883,185523,184735,186343,182299,183572,185389,191110,195765,194615,197448,199315,205542,209044,209940,209645,207042,207792,213507,214330,215024,212589,218429,223156,224054,226710,233151,240347,243017,243806,241972,243069,243893,248828,255553,255584,252285,239800,239974,243311,248835,243252
394455,192,"Charleston, WV",msa,Washington,124637,121275,125868,128899,128327,121120,117699,118259,122869,124927,127302,129080,131719,136666,134756,133255,129085,130611,134476,135198,128894,129392,125396,135242,135316,143450,141594,138446,133706,132990,134781,138615,142078,147440,151210,148442,148528,148804,158890,159957,161136,159133,160043,162716,164933,165512,163000,159657,156864,158474,161723,155905,148610,140913,145779
395240,193,"Yakima, WA",msa,North Dakota,223836,223062,217979,223902,220886,218994,216561,219332,222511,226353,236907,250977,256512,253046,248290,251241,251490,251776,241777,246426,250845,259584,266119,272434,279264,278517,274831,272396,274874,281998,285912,291768,293425,297593,307418,312865,319946,315211,315329,314134,316936,314208,309467,304589,313673,325863,333427,338808,341591,340830,336198,338548,338097,334250,347862
394585,194,"Fargo, ND",msa,New York,212861,212079,212246,211895,212451,208315,207520,206066,209247,209943,212095,215582,220414,218766,216902,216250,218949,219661,221605,218064,221196,220513,227716,229989,231976,235613,234739,237138,233359,236614,234808,235563,236196,241513,249317,250193,251557,249721,248983,244420,246380,259498,269878,271451,260275,258032,265507,272385,274238,268874,270748,261773,260143,257498,265815
394387,195,"Binghamton, NY",msa,Arkansas,122995,120095,120203,122960,123235,121130,118815,117728,118918,115941,116599,116527,122103,123645,120428,117478,116615,122729,123062,125342,124010,127124,124256,123594,124687,130337,136706,141713,145390,146530,145849,141289,135768,137520,139486,146316,146867,152349,153465,156657,154118,150806,148498,151438,153085,156379,160291,166634,162624,159252,158066,161057,162510,159048,157093
394609,196,"Fort Smith, AR",msa,Wisconsin,126139,121493,121216,122010,124638,125151,124914,127220,126704,127187,129885,129458,133570,125982,126483,124439,129221,129917,129769,128399,131941,133823,137997,137172,139594,143574,149626,150588,153555,152773,159642,159384,160791,162681,162677,164705,157480,157702,158236,163348,166310,170175,173770,176376,175623,177992,179921,179922,175796,177706,178490,175262,173415,176373,180021
394334,197,"Appleton, WI",msa,Arizona,171689,175776,178368,183256,178953,178377,174568,174040,173672,177631,185594,191830,192563,187089,185321,188320,193723,190724,184853,186065,189583,190106,194094,199599,209417,203349,206535,203565,207879,202232,196004,199354,200428,212433,217594,230483,233548,238279,234349,236695,236460,244537,243438,244457,245375,251149,261109,257637,255647,254098,251834,250596,246055,258414,258149
845160,198,"Prescott Valley, AZ",msa,Georgia,297597,298581,301585,303039,301231,301859,301462,302495,305836,310561,314395,312594,311069,313511,318947,321246,324394,327461,334616,335602,341108,332233,332731,330336,354115,364896,377553,374577,382025,387305,403895,402720,408730,407718,426070,434489,443614,444106,450511,451648,460762,458788,466993,472407,488622,496832,498982,496327,491292,477266,474364,472479,473829,467598,459121
394813,200,"Macon, GA",msa,Texas,129206,131260,132990,134581,136344,130849,132907,129027,136815,136396,146138,144362,148126,140374,141602,138442,139132,139173,139841,142671,146746,144183,141873,144194,152651,157736,152706,153193,155274,158113,156126,150206,148283,153560,158997,163060,160304,160837,161120,164576,169500,167167,165090,157014,163146,168784,178413,182426,185322,186874,180386,178140,173326,165713,163190
395174,201,"Tyler, TX",msa,Massachusetts,199527,211622,204685,207517,203588,214727,213483,213720,204604,206873,201990,208453,212786,219339,214011,220383,217636,226781,222490,230346,226835,235864,228553,242141,249787,265863,257109,250040,248442,253577,254145,264136,264369,273195,274479,278663,276984,282696,288806,296228,290786,283690,284889,293507,291632,291260,297837,311259,322442,312539,312626,299931,303418,292275,284548
394361,202,"Barnstable Town, MA",msa,Alabama,386815,380685,388481,394624,390119,376996,374588,387865,391605,392332,396075,398279,400434,394954,393516,393459,389747,388617,387799,399257,406770,409931,407563,422873,439115,459417,466992,482488,485790,488765,486161,491306,510621,520549,530871,524547,525900,529029,532344,539195,546543,552320,556271,556703,575506,588276,596276,601009,603997,607107,604055,613469,614583,605337,597517
394519,203,"Daphne, AL",msa,Minnesota,221681,221765,225492,228065,227781,231430,232374,232595,229993,236831,245256,250945,248304,245718,247769,251287,252561,252636,251427,256494,252605,245405,242936,249438,271283,277547,276808,270999,272262,276522,277205,290095,302835,307966,305480,305927,316193,319624,322644,320200,335228,341997,351923,346597,358804,365112,369031,364774,363133,375406,375863,379314,365936,368537,371859
395030,207,"Rochester, MN",msa,Indiana,203567,204519,207642,208040,207516,205441,207724,209682,213179,215261,218533,215783,218426,218967,221188,220053,221728,226382,228795,230296,228345,228979,225581,226262,230589,237530,246078,246084,248465,244785,243487,242430,243675,246990,252125,254811,261410,261176,262751,263852,266498,271688,271015,274122,277640,285298,291062,292324,288257,284879,281866,281047,278648,272061,274261
753895,208,"Lafayette, IN",msa,Illinois,157596,155558,158658,157689,153230,152058,154710,155618,158494,157139,164755,168416,170606,170203,168023,171381,172842,171093,170582,172179,175509,175867,174719,177480,177991,181740,187111,189179,190677,191031,191196,193976,194172,199912,201722,201859,204110,207550,208496,205126,202592,200894,201646,206912,215199,222335,227570,227600,227322,221453,220931,218151,219140,216046,218876
394454,209,"Champaign, IL",msa,Oregon,142848,141635,143506,139685,144855,147236,150436,144939,141948,142053,141829,143953,145443,150884,154368,156535,159012,154054,150116,145726,145926,150068,151736,153756,156072,158468,162803,168305,168063,161717,152247,154228,156286,161121,160182,164827,164512,165050,160425,163101,165803,173643,174981,172030,174280,173704,177450,178203,180927,181852,176738,172837,172541,166654,165411
394848,210,"Medford, OR",msa,New Hampshire,297992,299289,298300,289646,290291,287849,294661,296825,302360,303364,302855,304366,311607,314652,316886,309372,308659,314645,316802,323208,320502,320155,319479,324820,339938,346575,352855,351729,354617,356841,356597,367557,375642,391713,394395,387465,389005,391222,399172,400869,401388,405407,414425,419905,430913,426214,431561,431914,434254,427146,423605,417717,411200,414974,416425
845164,211,"Lebanon, NH",msa,Virginia,189036,191063,194588,204598,208958,201982,195159,195158,201900,207125,201005,203293,202288,211446,211281,209128,213721,210762,212424,204969,212676,217475,226076,228825,237262,246520,258470,259990,258894,254747,259146,254653,258090,256774,270137,275261,289081,292831,294324,282724,275341,282590,287445,283540,286932,299520,318914,327446,319730,317816,307663,312173,308870,330828,327731
394459,212,"Charlottesville, VA",msa,Louisiana,277203,279312,275746,277238,280402,289878,286762,287480,285796,294074,297399,300942,298341,288672,290923,286779,297261,293131,300019,306118,311734,311712,303263,299629,302714,315983,324786,336152,335715,344689,337172,343942,342369,354031,354194,356468,351944,348570,351209,352770,369205,371376,376472,370258,377879,388043,396348,394408,396237,387351,388053,390499,400398,404775,400226
394763,213,"Lake Charles, LA",msa,New Mexico,194689,196918,192748,197383,189313,195123,183450,188588,179307,188033,187762,197227,201829,201116,199727,192454,190324,191141,191677,188133,190730,190868,201959,194063,206091,212220,217525,207781,195328,188247,178431,175449,175113,180808,189378,200582,201863,202501,200117,211720,209446,204345,199210,206366,215265,217638,211678,204166,201222,194519,199427,192324,192130,188190,
394773,214,"Las Cruces, NM",msa,California,199741,201521,180298,176398,169418,175963,178060,179843,186910,183465,185668,184087,184922,182208,181400,191149,196792,202431,195543,207081,200732,203573,192500,197879,208208,221370,225496,218650,215097,218950,219569,218024,215888,224908,232115,241373,242289,240368,246955,251014,254092,260097,265479,277473,283223,285991,285830,277385,279675,272945,283731,287076,284182,266437,269791
394464,215,"Chico, CA",msa,South Carolina,286606,282849,276358,281821,299857,322000,331252,329915,326524,323552,329507,326272,324415,310309,313754,315593,315957,317028,315710,320604,319495,315030,321549,333312,349003,359356,358134,370847,367728,368393,361933,362684,369801,373322,382451,393505,396865,396365,390163,391621,393362,391960,390496,393969,405047,416810,414507,408879,405100,405435,403360,395390,386650,365268,355797
394681,216,"Hilton Head Island, SC",msa,Georgia,278457,281686,293643,297383,304799,297827,296230,292967,293145,295639,291427,294322,291743,293760,300560,299671,299755,300480,300815,303997,299450,302820,307411,314025,327514,339708,351356,361269,358574,361115,363144,362214,358128,359142,363826,373798,377618,382492,386291,393947,399728,400243,407085,416578,429856,433898,446875,456801,453328,443480,440145,457740,464344,478294,465421
394346,217,"Athens, GA",msa,Arizona,188936,190003,188404,192916,190212,196219,189929,198981,195092,203877,199790,202658,203772,208427,210093,210128,211330,213345,218109,227433,233643,233663,223506,224903,226761,234208,234713,239240,238699,236208,246043,251083,260903,254253,262773,258167,262010,261448,267623,277761,276802,279673,279926,291413,297314,305181,307220,317832,310470,308969,306933,306572,307973,290187,295199
394765,218,"Lake Havasu City, AZ",msa,Missouri,193778,197621,196237,199542,209483,212614,210235,207592,207321,215507,214526,218160,217452,225515,229366,230486,231626,232572,234639,236648,236863,237591,240010,247554,251238,255916,260771,270555,270052,270547,275729,289565,290155,288260,284478,289437,292650,300847,305342,312364,320299,325780,329460,334398,340507,344573,332534,322227,311347,315009,320214,318464,316624,309076,312643
394485,219,"Columbia, MO",msa,Illinois,189594,189860,183281,177929,179509,183167,188711,190740,195251,198908,197277,195249,195446,200542,203896,201565,196262,196426,195620,196176,196795,201283,204067,208573,208880,217895,219015,226240,222655,226394,221641,221746,220673,225414,235882,239882,247533,239098,237897,230562,235203,231410,234539,233830,246879,257474,270423,268977,263899,260751,266873,269661,264973,257693,257044
395114,220,"Springfield, IL",msa,Louisiana,132228,129309,133544,133220,135711,129495,131442,130418,135676,137202,140146,142119,139158,140915,140812,143081,141610,136334,134297,136669,142873,150190,148758,148967,145313,149154,151813,150439,150029,142589,140910,133971,137197,137057,137960,138128,140210,145985,149685,151671,156017,154760,153389,144643,144659,145399,154686,155340,159166,155285,158675,150269,151424,144625,148644
394872,222,"Monroe, LA",msa,Indiana,155392,162515,169120,175927,170850,167394,161874,159998,162302,171505,174022,180607,171579,175213,167208,167919,168936,176119,180338,180741,179471,180413,179053,180756,191234,193783,192620,186134,184432,195233,199065,202689,199852,194124,203692,204648,200237,198398,198270,206128,200198,194165,193730,198477,206456,211420,212600,214306,211158,208796,205633,207788,204831,194837,194863
394565,223,"Elkhart, IN",msa,Tennessee,151800,155311,156435,154232,152347,151186,154071,155715,159432,159050,159034,160806,159413,159514,157535,161759,162889,167143,166931,168006,167976,168763,168230,173276,177517,181466,178456,178476,178131,179797,181732,183767,184782,185319,189230,193537,199017,204542,209564,208600,212425,205734,210594,205665,214552,213563,219139,221632,223900,218170,214272,212100,216344,213344,217213
394726,224,"Johnson City, TN",msa,Arizona,147799,145687,146114,151280,155039,159333,161367,158467,157358,152944,153494,147665,153267,155249,159137,156440,155977,156114,156559,159622,164009,162888,166179,166055,172397,171129,171097,172091,174431,174743,174534,175205,177237,183201,188410,191252,193806,199460,204682,207987,201842,197902,195217,197965,206173,213678,227446,229377,227213,220063,220791,223196,225602,223763,220967
395247,225,"Yuma, AZ",msa,Georgia,161080,162399,163456,163859,164667,164602,167133,161348,164062,163963,169519,172190,174416,174525,175715,178772,179489,176058,177361,176732,179162,180997,184902,189124,193348,199538,204090,207382,210340,209988,210793,215846,224704,231609,237007,244356,244417,244194,243662,247577,252102,258721,261901,266161,265459,275145,279358,285433,281417,279389,269727,269879,267639,273423,274402
394623,226,"Gainesville, GA",msa,North Carolina,212426,214782,211076,218940,216253,222034,221760,224949,222327,226197,229702,233979,231506,231927,236245,242557,246344,245476,247767,249951,248285,240451,239287,242993,256728,266259,272687,275057,275001,279749,279657,284553,287407,290947,292443,299453,308052,312134,319538,320404,321810,321913,324494,335364,337513,348661,358468,358607,356342,363823,365651,365322,349454,348725,350550
394716,227,"Jacksonville, NC",msa,South Carolina,161554,156863,154082,154593,156534,157890,156950,160629,163409,166039,166641,168085,168544,167401,168309,171071,174364,173376,173412,173949,176533,176832,179414,179512,182770,182947,184287,181940,183491,183802,188920,188925,189931,190981,197957,201767,205682,203779,206337,206487,209003,209125,213405,217995,222290,228777,234194,235315,235689,233605,238765,236429,239241,241198,247241
394597,228,"Florence, SC",msa,Hawaii,134739,139193,141565,147352,148010,148088,142678,140147,133511,135736,136287,146515,147538,150036,141084,135503,137401,139585,146453,150107,151117,147527,145042,152525,156137,158721,160143,164667,168854,165607,165521,165074,168767,171168,167094,163637,164087,166510,167713,169364,167804,172577,173972,184318,187873,186650,180430,183392,183555,188122,182804,184380,180741,176240,179267
394680,229,"Hilo, HI",msa,Minnesota,359931,350452,353027,360095,377871,384935,378544,371109,376958,386209,384691,388809,373286,365478,360234,366951,369180,393997,415486,432522,399026,380954,365906,384439,413414,440082,454201,443077,442491,445253,467338,469522,477150,468023,475161,475464,472137,499630,518999,558297,561855,572213,558587,558020,567222,560456,564815,546209,547837,559965,564495,569502,554381,556708,550061
395118,230,"St. Cloud, MN",msa,Wisconsin,177571,177432,176665,179876,178214,179721,178132,183989,186176,190849,186966,187970,187636,191362,192494,192814,188793,188374,183400,185803,191397,200450,201959,198848,199603,207292,214384,218468,219556,217052,215963,215893,219096,221952,223656,227004,229225,228146,229008,227932,235898,230983,231742,231553,238548,247295,253104,255721,256910,251904,253719,251343,254411,254196,253659
395011,231,"Racine, WI",msa,Oregon,169301,166549,165080,168695,170811,171808,173975,171812,172192,178847,185135,186914,185971,186205,189303,182035,178911,174259,179641,186084,190313,193141,188687,190865,192895,201204,194246,188544,177168,182116,181273,184382,181769,184179,188819,199791,199885,196143,187147,187179,189174,192218,200606,198867,199003,188388,187077,187485,188366,184861,182794,193933,199481,209597,204449
394380,232,"Bend, OR",msa,Michigan,394498,396210,390802,385269,383851,385639,387180,386131,391711,403173,410241,412654,415672,411175,415808,407472,411108,410014,414651,423250,424315,424631,421969,433875,441735,458217,460621,476356,482907,501374,516418,525520,533562,543620,561083,572674,576097,580973,587146,606165,604830,615175,624342,645192,662178,664579,661270,647640,642780,647249,643368,627788,593883,574326,573227
395047,233,"Saginaw, MI",msa,Georgia,104227,106004,106579,104415,103826,106955,107000,106281,107704,107082,111254,110536,115702,109321,110146,110555,114966,113232,112337,112846,117973,118735,114300,111544,114147,120640,122009,119446,121915,127911,130774,131626,129728,133557,135767,136729,134992,134328,137376,144431,145536,145472,143420,140694,135873,137145,142538,145222,143943,144963,149021,150473,147485,146960,148909
395202,234,"Warner Robins, GA",msa,Indiana,140060,145146,152743,157876,157465,154196,154132,150263,156267,154969,153524,151094,152522,157257,155501,156693,161842,160098,160362,157256,161482,163666,164654,167134,170833,172436,170548,172802,172499,176164,168234,168651,164016,169301,166963,172143,177026,182957,183808,185915,192428,196558,194688,192942,195997,205876,207778,215427,216010,224603,220617,210711,206016,209247,218813
395151,235,"Terre Haute, IN",msa,Connecticut,109748,110719,106448,107997,100517,109908,115431,123192,118233,112020,108911,113204,114338,117836,120328,122419,119153,115178,109451,122172,123370,133419,126289,118528,122055,118147,125449,122309,124574,128113,123182,124745,123111,123052,119666,121911,121746,124535,126472,123999,126621,125879,134410,131490,136112,138329,153150,151818,159169,131253,130825,114452,133774,141658,153899
395162,236,"Torrington, CT",msa,Florida,224380,228538,230105,223550,218889,212459,211289,210289,210424,222004,224824,228020,227092,221927,219320,217671,229956,240088,247281,242397,247295,247174,251165,251555,256623,268613,274573,279208,276712,278824,283097,273772,272579,265618,271160,273376,271868,272826,270127,275922,281368,279059,289267,294015,308942,297590,292042,287088,295895,295465,290063,292375,301619,297557,286642
395009,237,"Punta Gorda, FL",msa,California,190906,187794,192464,202557,203718,206268,200415,201189,204894,204859,207442,201262,202690,204582,210553,216436,215109,217947,220938,226316,225130,222048,221636,227790,228852,234631,239383,246385,246625,241088,242292,245197,249284,251878,254716,261557,264339,277801,280917,286491,292906,304520,319349,327764,338762,345464,348130,348877,349252,349116,345314,339405,337980,334158,326857
